,head_label,tail_label,head_name,tail_name,ans
4094,FA2354,BA5906,柔軟質感蝴蝶花卉立體造型大圓領連袖針織上衣,內收修身剪裁棉質丹寧/牛仔男友褲,fit
4095,FA2354,KG1021,柔軟質感蝴蝶花卉立體造型大圓領連袖針織上衣,音樂課搖滾宇宙運動長褲,not_fit
4096,FA2354,BA6060,柔軟質感蝴蝶花卉立體造型大圓領連袖針織上衣,保暖內刷毛彈力修身高腰收腹腰鬆緊牛仔窄管長褲,fit
4097,FA2354,KL1005,柔軟質感蝴蝶花卉立體造型大圓領連袖針織上衣,簡約印花率性縮口休閒褲,wrong
4098,FA2354,BA5846,柔軟質感蝴蝶花卉立體造型大圓領連袖針織上衣,高含棉牛仔後鬆緊格紋口袋哈倫長褲,not_fit
4099,FA2354,BA5829,柔軟質感蝴蝶花卉立體造型大圓領連袖針織上衣,純色高腰彈力口袋吸濕排汗窄管緊身長褲,not_fit
4100,FA2367,BA5878,溫暖厚實細緻捲邊包芯紗針織毛衣,高彈力舒適排釦高腰頭美型窄管緊身長褲,fit
4101,FA2367,BA6003,溫暖厚實細緻捲邊包芯紗針織毛衣,俐落質感排釦不易皺連身長褲(附腰帶),not_fit
4102,FA2367,BA5826,溫暖厚實細緻捲邊包芯紗針織毛衣,學院風配色格紋打褶後鬆緊寬版長褲,not_fit
4103,FA2367,BA5952,溫暖厚實細緻捲邊包芯紗針織毛衣,高含棉口袋造型冬日純色調磨毛吊帶寬褲,not_fit
4104,FA2367,BA5927,溫暖厚實細緻捲邊包芯紗針織毛衣,牛仔彈力造型高腰收腹割破不收邊緊身長褲,fit
4105,FA2367,BA5993,溫暖厚實細緻捲邊包芯紗針織毛衣,高彈力內刷毛緊身窄管長褲,fit
4106,FA2367,BA5569,溫暖厚實細緻捲邊包芯紗針織毛衣,高腰修身彈力抽鬚牛仔窄管長褲,fit
4107,FA2367,BA5829,溫暖厚實細緻捲邊包芯紗針織毛衣,純色高腰彈力口袋吸濕排汗窄管緊身長褲,not_fit
4108,FA2367,CA2113,溫暖厚實細緻捲邊包芯紗針織毛衣,臧芮軒。蕾絲刺繡網紗配色鬆緊百褶長裙,fit
4109,FA2367,CA2156,溫暖厚實細緻捲邊包芯紗針織毛衣,質感磨毛撞色金屬釦飾造型A字中長裙,not_fit
4110,FA2367,DA8257,溫暖厚實細緻捲邊包芯紗針織毛衣,溫暖燈心絨小法式花朵刺繡吊帶裙,not_fit
4111,FA2367,CA2069,溫暖厚實細緻捲邊包芯紗針織毛衣,質感舒爽後鬆緊排釦褲裙,fit
4112,FA2367,KL0938,溫暖厚實細緻捲邊包芯紗針織毛衣,純棉水洗刷色鬆緊腰頭主廚褲,wrong
4113,FA2367,BA5635,溫暖厚實細緻捲邊包芯紗針織毛衣,俐落修長後鬆緊直筒小喇叭西裝褲,not_fit
4114,FA2367,BA5936,溫暖厚實細緻捲邊包芯紗針織毛衣,彈性內磨毛後鬆緊微喇叭個性褲口牛仔褲,fit
4115,FA2367,QA1110,溫暖厚實細緻捲邊包芯紗針織毛衣,童趣感純棉好動縮口褲,wrong
4116,FA2367,CA2233,溫暖厚實細緻捲邊包芯紗針織毛衣,保暖高含棉磨毛格紋拼接木耳邊鬆緊腰帶長裙,fit
4117,FA2367,KB1108,溫暖厚實細緻捲邊包芯紗針織毛衣,KITTY搖滾系列~純棉雙口袋後V吊帶裙,not_fit
4118,FA2367,BA5948,溫暖厚實細緻捲邊包芯紗針織毛衣,韓系修身剪裁刷色抽鬚彈力丹寧小喇叭褲,fit
4119,FA2367,KG1017,溫暖厚實細緻捲邊包芯紗針織毛衣,放學趣運動縮口長褲,wrong
4120,FA2370,BA6079,純色立體珍珠花飾蕾絲柔軟針織毛衣,輕暖磨毛率性大口袋條紋直筒哈倫褲,not_fit
4121,FA2370,CA2131,純色立體珍珠花飾蕾絲柔軟針織毛衣,細緻蕾絲拼接抓皺雪紡層次腰鬆緊蛋糕裙,not_fit
4122,FA2370,BA6015,純色立體珍珠花飾蕾絲柔軟針織毛衣,保暖內磨毛彈力造型腰頭不收邊窄管牛仔長褲,fit
4123,FA2370,FA2323,純色立體珍珠花飾蕾絲柔軟針織毛衣,純色柔軟拼織坑條細針織優雅傘襬A字裙,fit
4124,FA2370,CA2205,純色立體珍珠花飾蕾絲柔軟針織毛衣,保暖毛呢格紋後鬆緊腰帶傘擺內裡長裙,not_fit
4125,FA2370,BA5894,純色立體珍珠花飾蕾絲柔軟針織毛衣,輕暖內刷毛．仿舊水洗刷破丹寧窄管褲,fit
4126,FA2370,CA2078,純色立體珍珠花飾蕾絲柔軟針織毛衣,質感輕甜優雅百褶紗裙,fit
4127,FA2370,CA2107,純色立體珍珠花飾蕾絲柔軟針織毛衣,韓系造型綁結純色A字短褲裙,not_fit
4128,FA2370,BA5833,純色立體珍珠花飾蕾絲柔軟針織毛衣,高含棉．復古丹寧/牛仔高腰直筒小男友褲,not_fit
4129,FA2370,KL0932,純色立體珍珠花飾蕾絲柔軟針織毛衣,紳士格紋縮口休閒褲,wrong
4130,FA2370,CA2235,純色立體珍珠花飾蕾絲柔軟針織毛衣,優雅滿版個性印花傘襬蛋糕長裙,not_fit
4131,FA2370,BA6041,純色立體珍珠花飾蕾絲柔軟針織毛衣,造型腰頭高彈力內刷毛緊身窄管長褲,fit
4132,FA2370,CA2072,純色立體珍珠花飾蕾絲柔軟針織毛衣,雪紡簡約質感開衩後鬆緊長裙,not_fit
4133,FA2370,BA5850,純色立體珍珠花飾蕾絲柔軟針織毛衣,牛仔休閒率性腰鬆緊刷色縮口長褲,fit
4134,FA2370,CA2190,純色立體珍珠花飾蕾絲柔軟針織毛衣,純色保暖仿貂絨不對稱內裡褲A字短裙,not_fit
4135,FA2370,BA6017,純色立體珍珠花飾蕾絲柔軟針織毛衣,保暖內磨毛彈力牛仔修身高腰提臀窄管長褲,fit
4136,FA2370,BA5828,純色立體珍珠花飾蕾絲柔軟針織毛衣,純色高腰顯瘦彈力加壓吸濕排汗窄管緊身長褲,not_fit
4137,FA2370,CA2218,純色立體珍珠花飾蕾絲柔軟針織毛衣,保暖織紋毛料魚尾短裙,not_fit
4138,FA2370,CA2057,純色立體珍珠花飾蕾絲柔軟針織毛衣,高含棉大口袋開衩牛仔長裙(附腰帶),not_fit
4139,FA2370,KL0978,純色立體珍珠花飾蕾絲柔軟針織毛衣,重磅棉質側邊格紋織條休閒褲,wrong
4140,KB1141,BA6013,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,微笑刺繡造型排釦高含棉直筒長褲,fit
4141,KB1141,CA2098,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,純色高含棉後鬆緊排扣開衩A字及膝中長裙,not_fit
4142,KB1141,CA2128,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,復古格紋套裝內裡A字短裙,not_fit
4143,KB1141,BA5884,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,高含棉高腰抽鬚刷破反褶長寬褲,fit
4144,KB1141,QA1101,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,萬聖立體怪獸縮口長褲/超彈力褲,wrong
4145,KB1141,KG0990,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,台灣製造．內磨毛彈性保暖袋發熱褲,not_fit
4146,KB1141,BA5815,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,質感俐落條紋西裝背心連身褲裙,not_fit
4147,KB1141,BA5787,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,高腰荷葉壓褶彈性長寬褲(附皮帶),fit
4148,KB1141,BA6006,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,簡約造型燈芯絨連身吊帶褲,not_fit
4149,KB1141,KS0728,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,台灣製造．高彈力造型車縫拼接織帶運動貼腿褲,not_fit
4150,KB1141,CA2153,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,純色綁帶後鬆緊傘擺A字長裙,not_fit
4151,KB1141,CA2233,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,保暖高含棉磨毛格紋拼接木耳邊鬆緊腰帶長裙,not_fit
4152,KB1141,BA5930,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,英倫風配色格紋後鬆緊寬長褲,not_fit
4153,KB1141,BA6045,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,溫暖內刷毛牛仔/丹寧纖腿修身窄管褲,fit
4154,KB1141,KG1027,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,音樂課搖滾宇宙運動長褲,wrong
4155,KB1141,BA6016,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,保暖內刷毛高含棉彈力修身牛仔腰鬆緊窄管長褲,fit
4156,KB1141,BA5951,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,高棉質．復古潮流口袋設計直筒丹寧牛仔褲,fit
4157,KB1141,CA2096,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,韓系優雅荷葉拼接印花魚尾裙,not_fit
4158,KB1141,BA5962,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,高含棉牛仔修身開衩吊帶落地長寬褲,not_fit
4159,KB1141,CA2108,KITTY搖滾系列~純棉不對稱露肩前短後長上衣,高含棉格紋配色拼接A字裙．褲型內裡,not_fit
4160,KB1149,CA2168,KITTY聖誕系列~純棉袖口印圖前短後長上衣,純色毛呢附腰帶內裡魚尾裙,fit
4161,KB1149,BA5910,KITTY聖誕系列~純棉袖口印圖前短後長上衣,純色美型褲管打褶設計不易皺西裝長褲,not_fit
4162,KB1149,DA8257,KITTY聖誕系列~純棉袖口印圖前短後長上衣,溫暖燈心絨小法式花朵刺繡吊帶裙,not_fit
4163,KB1149,BA6141,KITTY聖誕系列~純棉袖口印圖前短後長上衣,假兩件彈力腰鬆緊內搭A字長褲裙,fit
4164,KB1149,BA5915,KITTY聖誕系列~純棉袖口印圖前短後長上衣,純色休閒彈力壓線窄管緊身長褲內搭褲,not_fit
4165,KB1149,KS0728,KITTY聖誕系列~純棉袖口印圖前短後長上衣,台灣製造．高彈力造型車縫拼接織帶運動貼腿褲,not_fit
4166,KB1149,MA0343,KITTY聖誕系列~純棉袖口印圖前短後長上衣,魔術360~浪漫網紗長裙/紗裙,fit
4167,KB1149,BA5883,KITTY聖誕系列~純棉袖口印圖前短後長上衣,簡約質感修身格紋西裝長褲,fit
4168,KB1149,CA2145,KITTY聖誕系列~純棉袖口印圖前短後長上衣,質感燈芯絨開衩傘襬中長裙,fit
4169,KB1149,CA2174,KITTY聖誕系列~純棉袖口印圖前短後長上衣,質感雪紡刷牆彩繪印花百褶長裙,not_fit
4170,KB1149,BA5916,KITTY聖誕系列~純棉袖口印圖前短後長上衣,質感純色高腰俐落西裝長寬褲(附造型腰帶),fit
4171,KB1149,QA1113,KITTY聖誕系列~純棉袖口印圖前短後長上衣,純棉縮口寬褲/好動褲,wrong
4172,KB1149,BA5888,KITTY聖誕系列~純棉袖口印圖前短後長上衣,高含棉高腰收腹雙排釦造型拼接直筒長褲,fit
4173,KB1149,CA2117,KITTY聖誕系列~純棉袖口印圖前短後長上衣,古典質感格紋彈性A字開衩短裙褲裙,fit
4174,KB1149,CA2205,KITTY聖誕系列~純棉袖口印圖前短後長上衣,保暖毛呢格紋後鬆緊腰帶傘擺內裡長裙,fit
4175,KB1149,BA5852,KITTY聖誕系列~純棉袖口印圖前短後長上衣,高含棉牛仔高腰破壞落地直筒長褲,fit
4176,KB1149,KG0934,KITTY聖誕系列~純棉袖口印圖前短後長上衣,高含棉寬鬆舒適休閒水洗丹寧打褶直筒褲,wrong
4177,KB1149,KL0938,KITTY聖誕系列~純棉袖口印圖前短後長上衣,純棉水洗刷色鬆緊腰頭主廚褲,wrong
4178,KB1149,QA1146,KITTY聖誕系列~純棉袖口印圖前短後長上衣,千鳥紋假兩件磨毛內搭褲,wrong
4179,KB1149,CA2164,KITTY聖誕系列~純棉袖口印圖前短後長上衣,純色厚雪紡燙鑽膝上圓裙,fit
4180,KB1156,BA6020,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,質感俐落不易皺直筒寬版西裝長褲,not_fit
4181,KB1156,CA2185,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,質感紋理豹紋印花壓褶皺皺布後鬆緊中長裙,not_fit
4182,KB1156,BA5977,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,微彈磨毛斜紋彈性鬆緊腰頭長褲,fit
4183,KB1156,CA2099,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,滿版花卉後鬆緊雪紡打褶A字裙,not_fit
4184,KB1156,CA2179,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,純色麂皮修身後鬆緊綁帶傘擺長裙,fit
4185,KB1156,CA2228,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,暖感立體織紋後開衩鬆緊A字中長裙,not_fit
4186,KB1156,CA2078,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,質感輕甜優雅百褶紗裙,fit
4187,KB1156,BA6014,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,保暖彈力高含棉燈芯絨坑條腰鬆緊哈倫長褲,fit
4188,KB1156,CA2175,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,配色格紋後鬆緊內裡傘擺長裙,not_fit
4189,KB1156,BA5978,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,牛仔彈力修身造型腰頭後鬆緊男友長褲,fit
4190,KB1156,BA6034,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,純色高含棉坑條燈芯絨腰鬆緊五分短寬褲,not_fit
4191,KB1156,CA2176,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,質感厚雪紡不易皺開衩A字中長裙,not_fit
4192,KB1156,BA5865,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,高含棉復古時尚牛仔修身落地喇叭長褲,fit
4193,KB1156,BA5813,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,高含棉造型後口袋俐落牛仔直筒長褲,fit
4194,KB1156,BA5916,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,質感純色高腰俐落西裝長寬褲(附造型腰帶),not_fit
4195,KB1156,BA5911,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,韓系立體打褶造型釦環純色直筒西裝褲,fit
4196,KB1156,KG0940,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,素色棉質羅紋後開衩中長裙,fit
4197,KB1156,BA5867,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,纖長比例修身鬆緊高彈小喇叭長褲,fit
4198,KB1156,BA5921,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,高彈力含棉牛仔修身高腰收腹排釦抽鬚喇叭長褲,fit
4199,KB1156,BA5829,KITTY聖誕系列~蕾絲拼接袖連帽抽繩休閒長袖上衣,純色高腰彈力口袋吸濕排汗窄管緊身長褲,not_fit
4200,KB1162,MA0359,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,魔術360~率性內磨毛彈力牛仔孕婦褲,wrong
4201,KB1162,CA2154,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,溫暖純色毛呢層次剪接排釦A字裙,not_fit
4202,KB1162,MA0362,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,魔術360~純棉雙口袋孕婦褲,wrong
4203,KB1162,BA6018,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,韓系簡約造型腰頭打褶直筒寬褲,fit
4204,KB1162,BA5835,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,高彈力波浪花瓣腰頭緊身刷色窄管牛仔褲,fit
4205,KB1162,CA2137,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,舒適暖感斜排釦開衩造型毛呢中長裙,not_fit
4206,KB1162,CA2110,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,細緻絨毛網紗點點舒適內裡長裙,not_fit
4207,KB1162,BA5866,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,純色高含棉修身立體打褶哈倫長褲,fit
4208,KB1162,BA5906,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,內收修身剪裁棉質丹寧/牛仔男友褲,fit
4209,KB1162,KS0786,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,台灣製造．彈力造型口袋褲腳拉鍊運動貼腿褲,not_fit
4210,KB1162,KS0763,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,台灣製造．腰頭數位印花鬆緊抽繩運動褲,fit
4211,KB1162,BA5848,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,純色高含棉修身鬆緊腰綁帶哈倫長褲,fit
4212,KB1162,BA6004,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,質感磨毛立體收腰打褶褲裙寬褲,not_fit
4213,KB1162,CA2127,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,修身滿版印花後鬆緊百褶長裙,fit
4214,KB1162,KG0885,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,側邊印花抽繩運動短褲,not_fit
4215,KB1162,BA6069,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,假兩件彈力牛仔抽鬚A字內搭褲裙,not_fit
4216,KB1162,BA6068,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,純色高含棉金屬排釦造型哈倫長褲,fit
4217,KB1162,BA5924,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,質感水洗修身排釦高腰牛仔長褲,fit
4218,KB1162,CA2150,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,棉質跳色車線開衩抽鬚下襬牛仔中長裙,not_fit
4219,KB1162,BA5977,KITTY聖誕系列~內刷毛條紋拼接大學T假兩件上衣,微彈磨毛斜紋彈性鬆緊腰頭長褲,fit
4220,KG0914,KS0730,高含棉素色下襬抽繩綁帶寬鬆袖上衣,台灣製造．配色交叉腰頭微寬褲管運動褲,not_fit
4221,KG0914,BA5977,高含棉素色下襬抽繩綁帶寬鬆袖上衣,微彈磨毛斜紋彈性鬆緊腰頭長褲,fit
4222,KG0914,BA5882,高含棉素色下襬抽繩綁帶寬鬆袖上衣,小復古男友風後鬆緊丹寧/牛仔寬褲．附編織皮帶,not_fit
4223,KG0914,KG1013,高含棉素色下襬抽繩綁帶寬鬆袖上衣,高含棉素色舒適打褶直筒褲,fit
4224,KG0914,BA5956,高含棉素色下襬抽繩綁帶寬鬆袖上衣,金屬腰帶打褶西裝短褲,not_fit
4225,KG0914,CA2057,高含棉素色下襬抽繩綁帶寬鬆袖上衣,高含棉大口袋開衩牛仔長裙(附腰帶),not_fit
4226,KG0914,DA8257,高含棉素色下襬抽繩綁帶寬鬆袖上衣,溫暖燈心絨小法式花朵刺繡吊帶裙,not_fit
4227,KG0914,BA5853,高含棉素色下襬抽繩綁帶寬鬆袖上衣,高含棉街頭風牛仔腰鬆緊織帶造型哈倫長褲,not_fit
4228,KG0914,BA5955,高含棉素色下襬抽繩綁帶寬鬆袖上衣,質感兩穿式後鬆緊荷葉吊帶打褶長寬褲,not_fit
4229,KG0914,CA2152,高含棉素色下襬抽繩綁帶寬鬆袖上衣,高含棉格紋後鬆緊綁帶收腹不規則中長裙,not_fit
4230,KG0914,QA1153,高含棉素色下襬抽繩綁帶寬鬆袖上衣,純棉條紋口袋休閒牛仔褲,wrong
4231,KG0914,BA5886,高含棉素色下襬抽繩綁帶寬鬆袖上衣,彈力高腰排釦造型寬腰頭修身牛仔抽鬚窄管褲,fit
4232,KG0914,BA6044,高含棉素色下襬抽繩綁帶寬鬆袖上衣,內刷毛造型腰頭口袋彈力窄管褲,fit
4233,KG0914,BA5988,高含棉素色下襬抽繩綁帶寬鬆袖上衣,質感麂皮腰鬆緊綁帶落地長寬褲,not_fit
4234,KG0914,BA6110,高含棉素色下襬抽繩綁帶寬鬆袖上衣,休閒彈力英字印花腰鬆緊內搭長褲,not_fit
4235,KG0914,BA5911,高含棉素色下襬抽繩綁帶寬鬆袖上衣,韓系立體打褶造型釦環純色直筒西裝褲,fit
4236,KG0914,BA5904,高含棉素色下襬抽繩綁帶寬鬆袖上衣,牛仔修身彈力高腰收腹造型腰頭抽鬚緊身長褲,fit
4237,KG0914,KL1007,高含棉素色下襬抽繩綁帶寬鬆袖上衣,撞色織條彈性腰頭縮口休閒褲,wrong
4238,KG0914,KS0753,高含棉素色下襬抽繩綁帶寬鬆袖上衣,台灣製造．側邊撞色拼網腰鬆緊抽繩運動褲,not_fit
4239,KG0914,CA2112,高含棉素色下襬抽繩綁帶寬鬆袖上衣,絨面腰鬆緊層次網紗細褶中長裙/蛋糕裙,fit
4240,KG0921,CA2138,高含棉壓褶造型袖下襬圓弧開衩上衣,保暖毛呢學院文青風配色格紋內裡褲百褶短裙,fit
4241,KG0921,CA2091,高含棉壓褶造型袖下襬圓弧開衩上衣,高含棉牛仔腰鬆緊排釦蛋糕裙,not_fit
4242,KG0921,CA2191,高含棉壓褶造型袖下襬圓弧開衩上衣,純色實搭質感皮革內裡褲A字短裙,not_fit
4243,KG0921,CA2117,高含棉壓褶造型袖下襬圓弧開衩上衣,古典質感格紋彈性A字開衩短裙褲裙,fit
4244,KG0921,CA2069,高含棉壓褶造型袖下襬圓弧開衩上衣,質感舒爽後鬆緊排釦褲裙,not_fit
4245,KG0921,CA2131,高含棉壓褶造型袖下襬圓弧開衩上衣,細緻蕾絲拼接抓皺雪紡層次腰鬆緊蛋糕裙,not_fit
4246,KG0921,BA5891,高含棉壓褶造型袖下襬圓弧開衩上衣,純色高含棉英倫風口袋寬版老爺長褲,not_fit
4247,KG0921,KG1003,高含棉壓褶造型袖下襬圓弧開衩上衣,純色造型口袋後開衩中長裙,not_fit
4248,KG0921,KS0731,高含棉壓褶造型袖下襬圓弧開衩上衣,台灣製造．造型車縫撞色貼腿運動褲,not_fit
