,款號,款號品類,款號_style1,款號_style2,圖片,搭配款,搭配款品類,搭配款_style1,搭配款_style2,搭配款主圖,平拍圖
3254,AB15020,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15020/AB15020@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3255,AB15020,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15020/AB15020@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3256,AB15028,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15028/AB15028@1.jpg,BA5931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5931/BA5931@1.jpg,
3257,AB15028,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15028/AB15028@1.jpg,BA6136,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6136/BA6136@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6136/BA6136@CB-T4-C05A7A022B04D94910C6.png
3258,AB15031,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15031/AB15031@1.jpg,BA6007,褲子,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/BA6007/BA6007@1.jpg,
3259,AB15033,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15033/AB15033@1.jpg,BA5920,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5920/BA5920@1.jpg,
3260,AB15037,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15037/AB15037@1.jpg,BA5969,褲子,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/BA5969/BA5969@1.jpg,
3261,AB15042,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15042/AB15042@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3262,AB15044,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15044/AB15044@1.jpg,BA5450,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5450/BA5450@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5450/BA5450@CB-T4-9C5AC6217CE4DB2B49A5.png
3263,AB15050,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15050/AB15050@1.jpg,BA6124,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6124/BA6124@1.jpg,
3264,AB15051,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15051/AB15051@1.jpg,BA6163,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6163/BA6163@1.jpg,
3265,AB15052,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15052/AB15052@1.jpg,BA4887,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
3266,AB15053,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15053/AB15053@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3267,AB15057,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15057/AB15057@1.jpg,BA5742,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5742/BA5742@1.jpg,
3268,AB15064,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15064/AB15064@1.jpg,BA5711,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5711/BA5711@1.jpg,
3269,AB15068,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15068/AB15068@1.jpg,BA5711,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5711/BA5711@1.jpg,
3270,AB15069,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15069/AB15069@1.jpg,BA5920,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5920/BA5920@1.jpg,
3271,AB15071,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15071/AB15071@1.jpg,BA6237,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6237/BA6237@1.jpg,
3272,AB15075,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15075/AB15075@1.jpg,BA4930,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4930/BA4930@1.jpg,
3273,AB15075,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15075/AB15075@1.jpg,BA6139,褲子,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/BA6139/BA6139@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6139/BA6139@CB-T4-208061ADDB34E6EB15A5.png
3274,AB15077,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15077/AB15077@1.jpg,BA4887,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
3275,AB15086,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15086/AB15086@1.jpg,BA6128,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@CB-T4-121AF8B57584D33941D7.png
3276,AB15087,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15087/AB15087@1.jpg,BA6128,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@CB-T4-121AF8B57584D33941D7.png
3277,AB15090,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15090/AB15090@1.jpg,BA5012,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5012/BA5012@1.jpg,
3278,AB15109,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15109/AB15109@1.jpg,BA5711,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5711/BA5711@1.jpg,
3279,AB15114,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15114/AB15114@1.jpg,BA5920,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5920/BA5920@1.jpg,
3280,AB15114,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15114/AB15114@1.jpg,BA5920,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5920/BA5920@1.jpg,
3281,AB15117,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15117/AB15117@1.jpg,BA5920,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5920/BA5920@1.jpg,
3282,AB15119,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15119/AB15119@1.jpg,BA6163,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6163/BA6163@1.jpg,
3283,AB15123,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15123/AB15123@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3284,AB15123,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15123/AB15123@1.jpg,BA5711,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5711/BA5711@1.jpg,
3285,AB15124,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15124/AB15124@1.jpg,BA6236,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6236/BA6236@1.jpg,
3286,AB15127,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15127/AB15127@1.jpg,BA5467,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5467/BA5467@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5467/BA5467@CB-T4-2BD7CDAD354497988416.png
3287,AB15128,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15128/AB15128@1.jpg,BA5467,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5467/BA5467@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5467/BA5467@CB-T4-2BD7CDAD354497988416.png
3288,AB15132,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15132/AB15132@1.jpg,BA4887,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
3289,AB15144,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15144/AB15144@1.jpg,BA4887,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
3290,AB15144,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15144/AB15144@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3291,AB15145,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15145/AB15145@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3292,AB15145,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15145/AB15145@1.jpg,BA4942,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4942/BA4942@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4942/BA4942@CB-T4-B4076AADB7C4A1087AAB.png
3293,AB15146,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15146/AB15146@1.jpg,BA6128,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@CB-T4-121AF8B57584D33941D7.png
3294,AB15149,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15149/AB15149@1.jpg,BA4887,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
3295,AB15158,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15158/AB15158@1.jpg,BA4932,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4932/BA4932@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4932/BA4932@CB-T4-BBB5307D54343AC9F91C.png
3296,AB15158,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15158/AB15158@1.jpg,BA6129,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6129/BA6129@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6129/BA6129@CB-T4-3E1ADE1A20D4521B3203.png
3297,AB15166,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15166/AB15166@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3298,AB15168,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15168/AB15168@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3299,AB15175,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15175/AB15175@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3300,AB15175,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15175/AB15175@1.jpg,BA4942,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4942/BA4942@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4942/BA4942@CB-T4-B4076AADB7C4A1087AAB.png
3301,AB15181,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15181/AB15181@1.jpg,BA5920,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5920/BA5920@1.jpg,
3302,AB15186,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15186/AB15186@1.jpg,BA4930,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4930/BA4930@1.jpg,
3303,AB15186,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15186/AB15186@1.jpg,BA5831,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5831/BA5831@1.jpg,
3304,AB15191,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15191/AB15191@1.jpg,BA4887,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
3305,AB15191,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15191/AB15191@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3306,AB15194,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15194/AB15194@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3307,AB15195,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15195/AB15195@1.jpg,BA6128,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@CB-T4-121AF8B57584D33941D7.png
3308,AB15209,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15209/AB15209@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3309,AB15209,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15209/AB15209@1.jpg,BA6128,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@CB-T4-121AF8B57584D33941D7.png
3310,AB15211,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15211/AB15211@1.jpg,BA6136,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6136/BA6136@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6136/BA6136@CB-T4-C05A7A022B04D94910C6.png
3311,AB15212,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15212/AB15212@1.jpg,BA4887,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
3312,AB15215,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15215/AB15215@1.jpg,BA4932,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4932/BA4932@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4932/BA4932@CB-T4-BBB5307D54343AC9F91C.png
3313,AB15215,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15215/AB15215@1.jpg,BA5467,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5467/BA5467@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5467/BA5467@CB-T4-2BD7CDAD354497988416.png
3314,AB15217,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15217/AB15217@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3315,AB15222,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15222/AB15222@1.jpg,BA6128,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@CB-T4-121AF8B57584D33941D7.png
3316,AB15223,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15223/AB15223@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3317,AB15223,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15223/AB15223@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3318,AB15224,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15224/AB15224@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3319,AB15231,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15231/AB15231@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3320,AB15232,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15232/AB15232@1.jpg,BA5920,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5920/BA5920@1.jpg,
3321,AB15238,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15238/AB15238@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3322,AB15254,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15254/AB15254@1.jpg,BA5920,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5920/BA5920@1.jpg,
3323,AB15273,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15273/AB15273@1.jpg,BA4887,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
3324,AB15274,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15274/AB15274@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3325,AB15280,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15280/AB15280@1.jpg,BA5931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5931/BA5931@1.jpg,
3326,AB15282,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15282/AB15282@1.jpg,BA4932,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4932/BA4932@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4932/BA4932@CB-T4-BBB5307D54343AC9F91C.png
3327,AB15285,上衣,都會輕熟,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB15285/AB15285@1.jpg,BA6136,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6136/BA6136@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6136/BA6136@CB-T4-C05A7A022B04D94910C6.png
3328,AB15291,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15291/AB15291@1.jpg,BA4887,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
3329,AB15297,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15297/AB15297@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3330,AB15298,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15298/AB15298@1.jpg,BA6128,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6128/BA6128@CB-T4-121AF8B57584D33941D7.png
3331,AB15299,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15299/AB15299@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3332,AB15301,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15301/AB15301@1.jpg,BA5711,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5711/BA5711@1.jpg,
3333,AB15309,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15309/AB15309@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3334,AB15310,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15310/AB15310@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3335,AB15319,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15319/AB15319@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3336,AB15319,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15319/AB15319@1.jpg,BA5467,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5467/BA5467@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5467/BA5467@CB-T4-2BD7CDAD354497988416.png
3337,AB15323,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15323/AB15323@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3338,AB15334,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15334/AB15334@1.jpg,BA5711,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5711/BA5711@1.jpg,
3339,AB15335,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15335/AB15335@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3340,AB15335,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15335/AB15335@1.jpg,BA5467,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5467/BA5467@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5467/BA5467@CB-T4-2BD7CDAD354497988416.png
3341,AB15339,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15339/AB15339@1.jpg,BA6136,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6136/BA6136@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6136/BA6136@CB-T4-C05A7A022B04D94910C6.png
3342,AB15340,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15340/AB15340@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3343,AB15345,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15345/AB15345@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3344,AB15345,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15345/AB15345@1.jpg,BA6129,褲子,,,https://image.obdesign.com.tw/catalog/products/BA6129/BA6129@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6129/BA6129@CB-T4-3E1ADE1A20D4521B3203.png
3345,AB15352,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15352/AB15352@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3346,AB15360,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15360/AB15360@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3347,AB15360,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15360/AB15360@1.jpg,BA5711,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5711/BA5711@1.jpg,
3348,AB15362,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15362/AB15362@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3349,AB15363,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15363/AB15363@1.jpg,BA4931,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4931/BA4931@1.jpg,
3350,AB15369,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15369/AB15369@1.jpg,BA5711,褲子,,,https://image.obdesign.com.tw/catalog/products/BA5711/BA5711@1.jpg,
3351,AB15371,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15371/AB15371@1.jpg,BA4887,褲子,,,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
